Time of A;Time minus avg Time of A;Time of B;Time minus avg Time of B;Avg time of A & B;Payment A;Payment B;Fact.A Time of A;Fact.A Time minus avg Time of A;Fact.A Time of B;Fact.A Time minus avg Time of B;Fact.A Avg time of A & B;Fact.A Payment A;Fact.A Payment B;Fact.B Time of A;Fact.B Time minus avg Time of A;Fact.B Time of B;Fact.B Time minus avg Time of B;Fact.B Avg time of A & B;Fact.B Payment A;Fact.B Payment B
2213.0;-518.0;7071.0;-26.0;-272.0;246.0;-246.0;2213000.0;2210269.0;7071.0;-26.0;1105121.5;-1105147.5;1105147.5;2213.0;-518.0;7071000.0;7063903.0;3531692.5;3532210.5;-3532210.5
2652.0;-79.0;6880.0;-217.0;-148.0;-69.0;69.0;2652000.0;2649269.0;6880.0;-217.0;1324526.0;-1324743.0;1324743.0;2652.0;-79.0;6880000.0;6872903.0;3436412.0;3436491.0;-3436491.0
2446.0;-285.0;6974.0;-123.0;-204.0;81.0;-81.0;2446000.0;2443269.0;6974.0;-123.0;1221573.0;-1221696.0;1221696.0;2446.0;-285.0;6974000.0;6966903.0;3483309.0;3483594.0;-3483594.0
2567.0;-164.0;6913.0;-184.0;-174.0;-10.0;10.0;2567000.0;2564269.0;6913.0;-184.0;1282042.5;-1282226.5;1282226.5;2567.0;-164.0;6913000.0;6905903.0;3452869.5;3453033.5;-3453033.5
5436.0;2705.0;6463.0;-634.0;1035.5;-1669.5;1669.5;5436000.0;5433269.0;6463.0;-634.0;2716317.5;-2716951.5;2716951.5;5436.0;2705.0;6463000.0;6455903.0;3229304.0;3226599.0;-3226599.0
2463.0;-268.0;6966.0;-131.0;-199.5;68.5;-68.5;2463000.0;2460269.0;6966.0;-131.0;1230069.0;-1230200.0;1230200.0;2463.0;-268.0;6966000.0;6958903.0;3479317.5;3479585.5;-3479585.5
1890.0;-841.0;7261.0;164.0;-338.5;502.5;-502.5;1890000.0;1887269.0;7261.0;164.0;943716.5;-943552.5;943552.5;1890.0;-841.0;7261000.0;7253903.0;3626531.0;3627372.0;-3627372.0
2583.0;-148.0;6909.0;-188.0;-168.0;-20.0;20.0;2583000.0;2580269.0;6909.0;-188.0;1290040.5;-1290228.5;1290228.5;2583.0;-148.0;6909000.0;6901903.0;3450877.5;3451025.5;-3451025.5
4078.0;1347.0;6623.0;-474.0;436.5;-910.5;910.5;4078000.0;4075269.0;6623.0;-474.0;2037397.5;-2037871.5;2037871.5;4078.0;1347.0;6623000.0;6615903.0;3308625.0;3307278.0;-3307278.0
4537.0;1806.0;6551.0;-546.0;630.0;-1176.0;1176.0;4537000.0;4534269.0;6551.0;-546.0;2266861.5;-2267407.5;2267407.5;4537.0;1806.0;6551000.0;6543903.0;3272854.5;3271048.5;-3271048.5
2384.0;-347.0;6997.0;-100.0;-223.5;123.5;-123.5;2384000.0;2381269.0;6997.0;-100.0;1190584.5;-1190684.5;1190684.5;2384.0;-347.0;6997000.0;6989903.0;3494778.0;3495125.0;-3495125.0
1286.0;-1445.0;8042.0;945.0;-250.0;1195.0;-1195.0;1286000.0;1283269.0;8042.0;945.0;642107.0;-641162.0;641162.0;1286.0;-1445.0;8042000.0;8034903.0;4016729.0;4018174.0;-4018174.0
1529.0;-1202.0;7620.0;523.0;-339.5;862.5;-862.5;1529000.0;1526269.0;7620.0;523.0;763396.0;-762873.0;762873.0;1529.0;-1202.0;7620000.0;7612903.0;3805850.5;3807052.5;-3807052.5
1267.0;-1464.0;8068.0;971.0;-246.5;1217.5;-1217.5;1267000.0;1264269.0;8068.0;971.0;632620.0;-631649.0;631649.0;1267.0;-1464.0;8068000.0;8060903.0;4029719.5;4031183.5;-4031183.5
1752.0;-979.0;7370.0;273.0;-353.0;626.0;-626.0;1752000.0;1749269.0;7370.0;273.0;874771.0;-874498.0;874498.0;1752.0;-979.0;7370000.0;7362903.0;3680962.0;3681941.0;-3681941.0
4822.0;2091.0;6524.0;-573.0;759.0;-1332.0;1332.0;4822000.0;4819269.0;6524.0;-573.0;2409348.0;-2409921.0;2409921.0;4822.0;2091.0;6524000.0;6516903.0;3259497.0;3257406.0;-3257406.0
2497.0;-234.0;6947.0;-150.0;-192.0;42.0;-42.0;2497000.0;2494269.0;6947.0;-150.0;1247059.5;-1247209.5;1247209.5;2497.0;-234.0;6947000.0;6939903.0;3469834.5;3470068.5;-3470068.5
1524.0;-1207.0;7629.0;532.0;-337.5;869.5;-869.5;1524000.0;1521269.0;7629.0;532.0;760900.5;-760368.5;760368.5;1524.0;-1207.0;7629000.0;7621903.0;3810348.0;3811555.0;-3811555.0
4061.0;1330.0;6624.0;-473.0;428.5;-901.5;901.5;4061000.0;4058269.0;6624.0;-473.0;2028898.0;-2029371.0;2029371.0;4061.0;1330.0;6624000.0;6616903.0;3309116.5;3307786.5;-3307786.5
1354.0;-1377.0;7861.0;764.0;-306.5;1070.5;-1070.5;1354000.0;1351269.0;7861.0;764.0;676016.5;-675252.5;675252.5;1354.0;-1377.0;7861000.0;7853903.0;3926263.0;3927640.0;-3927640.0
5326.0;2595.0;6472.0;-625.0;985.0;-1610.0;1610.0;5326000.0;5323269.0;6472.0;-625.0;2661322.0;-2661947.0;2661947.0;5326.0;2595.0;6472000.0;6464903.0;3233749.0;3231154.0;-3231154.0
3911.0;1180.0;6639.0;-458.0;361.0;-819.0;819.0;3911000.0;3908269.0;6639.0;-458.0;1953905.5;-1954363.5;1954363.5;3911.0;1180.0;6639000.0;6631903.0;3316541.5;3315361.5;-3315361.5
1909.0;-822.0;7244.0;147.0;-337.5;484.5;-484.5;1909000.0;1906269.0;7244.0;147.0;953208.0;-953061.0;953061.0;1909.0;-822.0;7244000.0;7236903.0;3618040.5;3618862.5;-3618862.5
2396.0;-335.0;6992.0;-105.0;-220.0;115.0;-115.0;2396000.0;2393269.0;6992.0;-105.0;1196582.0;-1196687.0;1196687.0;2396.0;-335.0;6992000.0;6984903.0;3492284.0;3492619.0;-3492619.0
3384.0;653.0;6712.0;-385.0;134.0;-519.0;519.0;3384000.0;3381269.0;6712.0;-385.0;1690442.0;-1690827.0;1690827.0;3384.0;653.0;6712000.0;6704903.0;3352778.0;3352125.0;-3352125.0
1724.0;-1007.0;7388.0;291.0;-358.0;649.0;-649.0;1724000.0;1721269.0;7388.0;291.0;860780.0;-860489.0;860489.0;1724.0;-1007.0;7388000.0;7380903.0;3689948.0;3690955.0;-3690955.0
1464.0;-1267.0;7720.0;623.0;-322.0;945.0;-945.0;1464000.0;1461269.0;7720.0;623.0;730946.0;-730323.0;730323.0;1464.0;-1267.0;7720000.0;7712903.0;3855818.0;3857085.0;-3857085.0
4185.0;1454.0;6604.0;-493.0;480.5;-973.5;973.5;4185000.0;4182269.0;6604.0;-493.0;2090888.0;-2091381.0;2091381.0;4185.0;1454.0;6604000.0;6596903.0;3299178.5;3297724.5;-3297724.5
1205.0;-1526.0;8327.0;1230.0;-148.0;1378.0;-1378.0;1205000.0;1202269.0;8327.0;1230.0;601749.5;-600519.5;600519.5;1205.0;-1526.0;8327000.0;8319903.0;4159188.5;4160714.5;-4160714.5
1607.0;-1124.0;7516.0;419.0;-352.5;771.5;-771.5;1607000.0;1604269.0;7516.0;419.0;802344.0;-801925.0;801925.0;1607.0;-1124.0;7516000.0;7508903.0;3753889.5;3755013.5;-3755013.5
3045.0;314.0;6793.0;-304.0;5.0;-309.0;309.0;3045000.0;3042269.0;6793.0;-304.0;1520982.5;-1521286.5;1521286.5;3045.0;314.0;6793000.0;6785903.0;3393108.5;3392794.5;-3392794.5
2034.0;-697.0;7170.0;73.0;-312.0;385.0;-385.0;2034000.0;2031269.0;7170.0;73.0;1015671.0;-1015598.0;1015598.0;2034.0;-697.0;7170000.0;7162903.0;3581103.0;3581800.0;-3581800.0
2187.0;-544.0;7073.0;-24.0;-284.0;260.0;-260.0;2187000.0;2184269.0;7073.0;-24.0;1092122.5;-1092146.5;1092146.5;2187.0;-544.0;7073000.0;7065903.0;3532679.5;3533223.5;-3533223.5
1729.0;-1002.0;7378.0;281.0;-360.5;641.5;-641.5;1729000.0;1726269.0;7378.0;281.0;863275.0;-862994.0;862994.0;1729.0;-1002.0;7378000.0;7370903.0;3684950.5;3685952.5;-3685952.5
1666.0;-1065.0;7445.0;348.0;-358.5;706.5;-706.5;1666000.0;1663269.0;7445.0;348.0;831808.5;-831460.5;831460.5;1666.0;-1065.0;7445000.0;7437903.0;3718419.0;3719484.0;-3719484.0
1432.0;-1299.0;7770.0;673.0;-313.0;986.0;-986.0;1432000.0;1429269.0;7770.0;673.0;714971.0;-714298.0;714298.0;1432.0;-1299.0;7770000.0;7762903.0;3880802.0;3882101.0;-3882101.0
1805.0;-926.0;7327.0;230.0;-348.0;578.0;-578.0;1805000.0;1802269.0;7327.0;230.0;901249.5;-901019.5;901019.5;1805.0;-926.0;7327000.0;7319903.0;3659488.5;3660414.5;-3660414.5
3378.0;647.0;6716.0;-381.0;133.0;-514.0;514.0;3378000.0;3375269.0;6716.0;-381.0;1687444.0;-1687825.0;1687825.0;3378.0;647.0;6716000.0;6708903.0;3354775.0;3354128.0;-3354128.0
2298.0;-433.0;7025.0;-72.0;-252.5;180.5;-180.5;2298000.0;2295269.0;7025.0;-72.0;1147598.5;-1147670.5;1147670.5;2298.0;-433.0;7025000.0;7017903.0;3508735.0;3509168.0;-3509168.0
1539.0;-1192.0;7613.0;516.0;-338.0;854.0;-854.0;1539000.0;1536269.0;7613.0;516.0;768392.5;-767876.5;767876.5;1539.0;-1192.0;7613000.0;7605903.0;3802355.5;3803547.5;-3803547.5
1881.0;-850.0;7266.0;169.0;-340.5;509.5;-509.5;1881000.0;1878269.0;7266.0;169.0;939219.0;-939050.0;939050.0;1881.0;-850.0;7266000.0;7258903.0;3629026.5;3629876.5;-3629876.5
1217.0;-1514.0;8207.0;1110.0;-202.0;1312.0;-1312.0;1217000.0;1214269.0;8207.0;1110.0;607689.5;-606579.5;606579.5;1217.0;-1514.0;8207000.0;8199903.0;4099194.5;4100708.5;-4100708.5
2007.0;-724.0;7189.0;92.0;-316.0;408.0;-408.0;2007000.0;2004269.0;7189.0;92.0;1002180.5;-1002088.5;1002088.5;2007.0;-724.0;7189000.0;7181903.0;3590589.5;3591313.5;-3591313.5
5242.0;2511.0;6481.0;-616.0;947.5;-1563.5;1563.5;5242000.0;5239269.0;6481.0;-616.0;2619326.5;-2619942.5;2619942.5;5242.0;2511.0;6481000.0;6473903.0;3238207.0;3235696.0;-3235696.0
1662.0;-1069.0;7448.0;351.0;-359.0;710.0;-710.0;1662000.0;1659269.0;7448.0;351.0;829810.0;-829459.0;829459.0;1662.0;-1069.0;7448000.0;7440903.0;3719917.0;3720986.0;-3720986.0
3011.0;280.0;6802.0;-295.0;-7.5;-287.5;287.5;3011000.0;3008269.0;6802.0;-295.0;1503987.0;-1504282.0;1504282.0;3011.0;280.0;6802000.0;6794903.0;3397591.5;3397311.5;-3397311.5
2559.0;-172.0;6918.0;-179.0;-175.5;-3.5;3.5;2559000.0;2556269.0;6918.0;-179.0;1278045.0;-1278224.0;1278224.0;2559.0;-172.0;6918000.0;6910903.0;3455365.5;3455537.5;-3455537.5
1595.0;-1136.0;7536.0;439.0;-348.5;787.5;-787.5;1595000.0;1592269.0;7536.0;439.0;796354.0;-795915.0;795915.0;1595.0;-1136.0;7536000.0;7528903.0;3763883.5;3765019.5;-3765019.5
2821.0;90.0;6837.0;-260.0;-85.0;-175.0;175.0;2821000.0;2818269.0;6837.0;-260.0;1409004.5;-1409264.5;1409264.5;2821.0;90.0;6837000.0;6829903.0;3414996.5;3414906.5;-3414906.5
4427.0;1696.0;6566.0;-531.0;582.5;-1113.5;1113.5;4427000.0;4424269.0;6566.0;-531.0;2211869.0;-2212400.0;2212400.0;4427.0;1696.0;6566000.0;6558903.0;3280299.5;3278603.5;-3278603.5
4579.0;1848.0;6548.0;-549.0;649.5;-1198.5;1198.5;4579000.0;4576269.0;6548.0;-549.0;2287860.0;-2288409.0;2288409.0;4579.0;1848.0;6548000.0;6540903.0;3271375.5;3269527.5;-3269527.5
1221.0;-1510.0;8201.0;1104.0;-203.0;1307.0;-1307.0;1221000.0;1218269.0;8201.0;1104.0;609686.5;-608582.5;608582.5;1221.0;-1510.0;8201000.0;8193903.0;4096196.5;4097706.5;-4097706.5
4694.0;1963.0;6536.0;-561.0;701.0;-1262.0;1262.0;4694000.0;4691269.0;6536.0;-561.0;2345354.0;-2345915.0;2345915.0;4694.0;1963.0;6536000.0;6528903.0;3265433.0;3263470.0;-3263470.0
1696.0;-1035.0;7417.0;320.0;-357.5;677.5;-677.5;1696000.0;1693269.0;7417.0;320.0;846794.5;-846474.5;846474.5;1696.0;-1035.0;7417000.0;7409903.0;3704434.0;3705469.0;-3705469.0
1644.0;-1087.0;7466.0;369.0;-359.0;728.0;-728.0;1644000.0;1641269.0;7466.0;369.0;820819.0;-820450.0;820450.0;1644.0;-1087.0;7466000.0;7458903.0;3728908.0;3729995.0;-3729995.0
